skill_id,student_id,skill_name,skill_category,proficiency_level,certified_flag
SSK_02120,USN_2025_478,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,true
SSK_02121,USN_2025_478,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_02122,USN_2025_479,DEEP_LEARNING,AI / GenAI,Intermediate,true
SSK_02123,USN_2025_479,PYTHON,Core Engineering,Beginner,false
SSK_02124,USN_2025_479,PROMPT_ENGINEERING,AI / GenAI,Intermediate,false
SSK_02125,USN_2025_480,DEEP_LEARNING,AI / GenAI,Intermediate,true
SSK_02126,USN_2025_480,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_02127,USN_2025_480,NLP,AI / GenAI,Advanced,false
SSK_02128,USN_2025_480,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_02129,USN_2025_481,PYTHON,Core Engineering,Beginner,false
SSK_02130,USN_2025_481,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_02131,USN_2025_481,PYSPARK,Data Engineering & Cloud,Advanced,false
SSK_02132,USN_2025_481,VECTOR_DATABASES,AI / GenAI,Intermediate,true
SSK_02133,USN_2025_481,GENAI_LLMS,AI / GenAI,Intermediate,true
SSK_02134,USN_2025_481,COMPUTER_VISION,AI / GenAI,Advanced,true
SSK_02135,USN_2025_482,PYTHON,Core Engineering,Advanced,false
SSK_02136,USN_2025_482,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_02137,USN_2025_482,GENAI_LLMS,AI / GenAI,Intermediate,true
SSK_02138,USN_2025_483,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_02139,USN_2025_483,MACHINE_LEARNING,AI / GenAI,Beginner,true
SSK_02140,USN_2025_483,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_02141,USN_2025_483,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_02142,USN_2025_483,NLP,AI / GenAI,Intermediate,false
SSK_02143,USN_2025_483,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_02144,USN_2025_484,DEEP_LEARNING,AI / GenAI,Beginner,true
SSK_02145,USN_2025_484,PYTHON,Core Engineering,Advanced,true
SSK_02146,USN_2025_484,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_02147,USN_2025_485,DEEP_LEARNING,AI / GenAI,Advanced,true
SSK_02148,USN_2025_485,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_02149,USN_2025_485,PROMPT_ENGINEERING,AI / GenAI,Advanced,true
SSK_02150,USN_2025_485,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_02151,USN_2025_485,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_02152,USN_2025_485,NLP,AI / GenAI,Beginner,true
SSK_02153,USN_2025_486,PYTHON,Core Engineering,Advanced,true
SSK_02154,USN_2025_486,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_02155,USN_2025_486,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_02156,USN_2025_487,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_02157,USN_2025_487,PYTHON,Core Engineering,Intermediate,true
SSK_02158,USN_2025_487,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_02159,USN_2025_487,PYSPARK,Data Engineering & Cloud,Beginner,true
SSK_02160,USN_2025_487,NLP,AI / GenAI,Intermediate,false
SSK_02161,USN_2025_487,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_02162,USN_2025_488,PYTHON,Core Engineering,Intermediate,false
SSK_02163,USN_2025_488,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_02164,USN_2025_488,NLP,AI / GenAI,Advanced,false
SSK_02165,USN_2025_489,SQL,Data Engineering & Cloud,Advanced,true
SSK_02166,USN_2025_489,PYTHON,Core Engineering,Intermediate,false
SSK_02167,USN_2025_489,PROMPT_ENGINEERING,AI / GenAI,Advanced,false
SSK_02168,USN_2025_489,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_02169,USN_2025_489,COMPUTER_VISION,AI / GenAI,Beginner,false
SSK_02170,USN_2025_490,PYTHON,Core Engineering,Advanced,false
SSK_02171,USN_2025_490,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_02172,USN_2025_490,GENAI_LLMS,AI / GenAI,Advanced,false
SSK_02173,USN_2025_490,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_02174,USN_2025_491,DEEP_LEARNING,AI / GenAI,Intermediate,true
SSK_02175,USN_2025_491,PYTHON,Core Engineering,Advanced,true
SSK_02176,USN_2025_491,PROMPT_ENGINEERING,AI / GenAI,Beginner,false
SSK_02177,USN_2025_491,VECTOR_DATABASES,AI / GenAI,Advanced,true
SSK_02178,USN_2025_491,PYSPARK,Data Engineering & Cloud,Advanced,false
SSK_02179,USN_2025_492,PYTHON,Core Engineering,Advanced,false
SSK_02180,USN_2025_492,SQL,Data Engineering & Cloud,Beginner,true
SSK_02181,USN_2025_492,GENAI_LLMS,AI / GenAI,Beginner,true
SSK_02182,USN_2025_492,COMPUTER_VISION,AI / GenAI,Advanced,true
SSK_02183,USN_2025_492,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_02184,USN_2025_492,NLP,AI / GenAI,Beginner,false
SSK_02185,USN_2025_493,SQL,Data Engineering & Cloud,Intermediate,false
SSK_02186,USN_2025_493,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_02187,USN_2025_493,PROMPT_ENGINEERING,AI / GenAI,Advanced,false
SSK_02188,USN_2025_493,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_02189,USN_2025_493,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_02190,USN_2025_494,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_02191,USN_2025_494,SQL,Data Engineering & Cloud,Intermediate,false
SSK_02192,USN_2025_494,NLP,AI / GenAI,Beginner,false
SSK_02193,USN_2025_494,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_02194,USN_2025_494,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_02195,USN_2025_495,SQL,Data Engineering & Cloud,Advanced,false
SSK_02196,USN_2025_495,DEEP_LEARNING,AI / GenAI,Advanced,true
SSK_02197,USN_2025_495,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_02198,USN_2025_495,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_02199,USN_2025_496,SQL,Data Engineering & Cloud,Intermediate,false
SSK_02200,USN_2025_496,MACHINE_LEARNING,AI / GenAI,Beginner,true
SSK_02201,USN_2025_496,COMPUTER_VISION,AI / GenAI,Beginner,false
SSK_02202,USN_2025_496,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_02203,USN_2025_496,PROMPT_ENGINEERING,AI / GenAI,Intermediate,true
SSK_02204,USN_2025_497,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_02205,USN_2025_497,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_02206,USN_2025_497,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_02207,USN_2025_497,PYSPARK,Data Engineering & Cloud,Advanced,false
SSK_02208,USN_2025_498,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_02209,USN_2025_498,PYTHON,Core Engineering,Intermediate,true
SSK_02210,USN_2025_498,COMPUTER_VISION,AI / GenAI,Intermediate,true
SSK_02211,USN_2025_498,NLP,AI / GenAI,Beginner,false
SSK_02212,USN_2025_498,PYSPARK,Data Engineering & Cloud,Intermediate,true
SSK_02213,USN_2025_499,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_02214,USN_2025_499,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_02215,USN_2025_499,NLP,AI / GenAI,Beginner,false
SSK_02216,USN_2025_499,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_02217,USN_2025_500,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_02218,USN_2025_500,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_02219,USN_2025_500,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_02220,USN_2025_500,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_02221,USN_2025_500,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_02222,USN_2025_500,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
